GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period
77,2022-23,6.3,1.3,0.9,0.2,0.0,0.7,Zach LaVine,3
73,2022-23,6.3,1.0,0.8,0.2,0.1,0.6,Zach LaVine,4
55,2022-23,1.9,1.2,0.2,0.1,0.1,0.2,Jock Landale,1
58,2022-23,2.4,1.2,0.4,0.1,0.1,0.3,Jock Landale,2
57,2022-23,1.8,1.1,0.1,0.0,0.2,0.1,Jock Landale,3
58,2022-23,1.9,1.4,0.5,0.1,0.1,0.4,Jock Landale,4
2,2022-23,1.0,1.0,0.0,0.0,0.0,0.0,A.J. Lawson,1
3,2022-23,0.0,0.3,0.0,0.0,0.0,0.3,A.J. Lawson,2
5,2022-23,5.0,1.4,0.0,0.0,0.0,0.2,A.J. Lawson,3
14,2022-23,2.1,0.8,0.1,0.1,0.0,0.1,A.J. Lawson,4
74,2022-23,2.4,0.7,1.0,0.2,0.0,0.4,Caris LeVert,1
74,2022-23,3.5,1.0,1.0,0.2,0.1,0.5,Caris LeVert,2
73,2022-23,2.9,0.8,1.0,0.3,0.1,0.4,Caris LeVert,3
68,2022-23,3.4,1.3,0.8,0.3,0.2,0.3,Caris LeVert,4
65,2022-23,1.3,0.7,0.2,0.0,0.0,0.3,Damion Lee,1
73,2022-23,2.4,1.0,0.4,0.2,0.0,0.3,Damion Lee,2
63,2022-23,1.5,0.6,0.3,0.1,0.0,0.2,Damion Lee,3
71,2022-23,3.5,0.9,0.5,0.1,0.1,0.4,Damion Lee,4
18,2022-23,1.8,0.6,0.7,0.3,0.1,0.4,Saben Lee,1
14,2022-23,1.4,0.6,0.9,0.1,0.0,0.3,Saben Lee,2
15,2022-23,2.7,0.3,0.6,0.2,0.0,0.1,Saben Lee,3
24,2022-23,2.5,1.0,1.3,0.3,0.0,0.5,Saben Lee,4
10,2022-23,0.6,1.4,0.1,0.1,0.3,0.1,Alex Len,1
12,2022-23,1.0,1.4,0.2,0.1,0.2,0.4,Alex Len,2
9,2022-23,0.9,1.3,0.1,0.1,0.1,0.3,Alex Len,3
19,2022-23,0.9,0.9,0.4,0.1,0.2,0.4,Alex Len,4
50,2022-23,6.6,2.2,1.4,0.4,0.2,0.4,Kawhi Leonard,1
52,2022-23,4.4,1.2,0.7,0.4,0.1,0.4,Kawhi Leonard,2
50,2022-23,8.3,1.8,1.2,0.4,0.2,0.7,Kawhi Leonard,3
47,2022-23,5.4,1.5,0.7,0.2,0.1,0.3,Kawhi Leonard,4
7,2022-23,1.7,0.3,0.1,0.4,0.0,0.1,Kira Lewis Jr.,1
10,2022-23,3.5,1.0,1.0,0.2,0.1,0.4,Kira Lewis Jr.,2
7,2022-23,3.0,0.7,0.3,0.1,0.0,0.0,Kira Lewis Jr.,3
21,2022-23,2.2,0.8,0.5,0.2,0.0,0.2,Kira Lewis Jr.,4
58,2022-23,7.1,1.1,2.1,0.2,0.0,0.9,Damian Lillard,1
58,2022-23,9.4,1.1,1.9,0.2,0.1,0.9,Damian Lillard,2
58,2022-23,8.3,1.4,2.2,0.2,0.1,0.7,Damian Lillard,3
53,2022-23,8.0,1.2,1.2,0.2,0.1,0.8,Damian Lillard,4
48,2022-23,2.1,0.6,0.2,0.1,0.0,0.1,Nassir Little,1
54,2022-23,1.8,0.9,0.3,0.2,0.1,0.2,Nassir Little,2
49,2022-23,1.7,0.7,0.2,0.1,0.2,0.3,Nassir Little,3
46,2022-23,1.8,0.6,0.2,0.0,0.1,0.2,Nassir Little,4
50,2022-23,1.2,0.8,0.2,0.1,0.1,0.2,Isaiah Livers,1
50,2022-23,2.0,0.8,0.2,0.2,0.1,0.1,Isaiah Livers,2
47,2022-23,1.8,0.6,0.3,0.1,0.2,0.1,Isaiah Livers,3
44,2022-23,2.2,0.7,0.2,0.2,0.1,0.2,Isaiah Livers,4
5,2022-23,2.2,1.2,0.4,0.0,0.0,0.2,Kenneth Lofton Jr.,1
5,2022-23,1.8,2.0,0.6,0.2,0.2,0.4,Kenneth Lofton Jr.,2
5,2022-23,5.2,1.6,0.4,0.0,0.0,0.4,Kenneth Lofton Jr.,3
22,2022-23,3.4,1.2,0.6,0.2,0.0,0.3,Kenneth Lofton Jr.,4
82,2022-23,2.2,2.6,0.7,0.1,0.1,0.1,Kevon Looney,1
81,2022-23,1.7,2.5,0.7,0.1,0.2,0.2,Kevon Looney,2
81,2022-23,2.0,2.7,0.8,0.3,0.2,0.2,Kevon Looney,3
69,2022-23,1.3,1.8,0.4,0.1,0.2,0.1,Kevon Looney,4
78,2022-23,4.8,1.8,0.3,0.2,0.8,0.3,Brook Lopez,1
78,2022-23,3.4,1.7,0.4,0.1,0.5,0.4,Brook Lopez,2
78,2022-23,4.3,1.7,0.3,0.1,0.7,0.4,Brook Lopez,3
72,2022-23,3.5,1.5,0.3,0.1,0.6,0.3,Brook Lopez,4
18,2022-23,1.6,0.7,0.3,0.0,0.1,0.2,Robin Lopez,1
20,2022-23,1.7,0.7,0.4,0.0,0.2,0.4,Robin Lopez,2
12,2022-23,2.1,0.8,0.0,0.2,0.1,0.4,Robin Lopez,3
22,2022-23,1.1,0.7,0.3,0.0,0.1,0.4,Robin Lopez,4
62,2022-23,2.9,2.1,0.5,0.1,0.1,0.3,Kevin Love,1
56,2022-23,2.4,1.8,0.6,0.1,0.0,0.3,Kevin Love,2
60,2022-23,2.0,1.7,0.6,0.1,0.0,0.4,Kevin Love,3
40,2022-23,2.0,1.6,0.2,0.0,0.1,0.3,Kevin Love,4
53,2022-23,3.2,1.1,1.5,0.4,0.1,0.5,Kyle Lowry,1
55,2022-23,2.7,0.9,1.1,0.2,0.0,0.4,Kyle Lowry,2
54,2022-23,2.9,1.2,1.5,0.4,0.1,0.5,Kyle Lowry,3
45,2022-23,3.2,1.2,1.4,0.2,0.2,0.5,Kyle Lowry,4
71,2022-23,1.8,0.9,0.2,0.0,0.1,0.2,Trey Lyles,1
64,2022-23,2.2,1.2,0.2,0.1,0.1,0.3,Trey Lyles,2
64,2022-23,2.1,1.0,0.2,0.1,0.1,0.2,Trey Lyles,3
62,2022-23,2.4,1.5,0.4,0.2,0.2,0.2,Trey Lyles,4
38,2022-23,1.8,0.5,0.9,0.3,0.1,0.5,Theo Maledon,1
40,2022-23,1.8,0.9,1.2,0.2,0.0,0.4,Theo Maledon,2
39,2022-23,2.3,0.7,0.8,0.3,0.1,0.3,Theo Maledon,3
36,2022-23,1.8,1.1,1.1,0.2,0.2,0.4,Theo Maledon,4
26,2022-23,2.2,1.7,0.9,0.1,0.1,0.4,Sandro Mamukelashvili,1
33,2022-23,2.0,1.7,0.4,0.2,0.0,0.3,Sandro Mamukelashvili,2
23,2022-23,2.0,1.8,0.6,0.1,0.3,0.2,Sandro Mamukelashvili,3
41,2022-23,2.2,1.0,0.3,0.1,0.1,0.2,Sandro Mamukelashvili,4
78,2022-23,2.6,0.8,0.6,0.1,0.1,0.3,Terance Mann,1
78,2022-23,2.2,0.9,0.7,0.2,0.1,0.3,Terance Mann,2
74,2022-23,2.5,1.0,0.6,0.1,0.0,0.2,Terance Mann,3
69,2022-23,2.2,1.0,0.6,0.1,0.1,0.2,Terance Mann,4
54,2022-23,1.8,0.6,0.5,0.1,0.0,0.2,Tre Mann,1
61,2022-23,3.0,0.9,0.6,0.2,0.1,0.4,Tre Mann,2
42,2022-23,2.2,0.6,0.7,0.1,0.0,0.1,Tre Mann,3
54,2022-23,2.7,0.8,0.6,0.2,0.1,0.4,Tre Mann,4
4,2022-23,0.2,1.5,0.0,0.2,0.0,0.8,Boban Marjanovic,1
10,2022-23,2.2,1.2,0.1,0.0,0.0,0.3,Boban Marjanovic,2
2,2022-23,0.0,0.0,0.5,0.5,0.0,0.0,Boban Marjanovic,3
27,2022-23,2.9,1.6,0.3,0.1,0.1,0.3,Boban Marjanovic,4
66,2022-23,6.8,2.2,0.5,0.1,0.1,0.5,Lauri Markkanen,1
66,2022-23,6.3,1.9,0.3,0.1,0.1,0.5,Lauri Markkanen,2
66,2022-23,6.7,2.2,0.5,0.2,0.2,0.5,Lauri Markkanen,3
64,2022-23,5.8,2.3,0.5,0.2,0.2,0.4,Lauri Markkanen,4
71,2022-23,2.0,0.9,0.7,0.2,0.0,0.3,Naji Marshall,1
75,2022-23,3.0,1.2,0.7,0.2,0.1,0.3,Naji Marshall,2
69,2022-23,2.0,0.8,0.6,0.2,0.1,0.4,Naji Marshall,3
72,2022-23,2.6,1.0,0.6,0.2,0.0,0.3,Naji Marshall,4
71,2022-23,2.6,1.2,0.4,0.2,0.1,0.2,Caleb Martin,1
69,2022-23,2.4,1.2,0.4,0.2,0.1,0.3,Caleb Martin,2
70,2022-23,2.3,1.2,0.4,0.3,0.1,0.3,Caleb Martin,3
63,2022-23,2.8,1.4,0.5,0.3,0.2,0.3,Caleb Martin,4
7,2022-23,1.3,0.3,0.4,0.3,0.0,0.0,Cody Martin,1
6,2022-23,0.7,1.5,0.2,0.0,0.0,0.3,Cody Martin,2
6,2022-23,2.2,1.0,0.3,0.2,0.0,0.0,Cody Martin,3
6,2022-23,1.5,1.2,0.8,0.2,0.2,0.0,Cody Martin,4
82,2022-23,3.4,1.4,0.5,0.1,0.0,0.3,KJ Martin,1
82,2022-23,3.2,1.1,0.4,0.2,0.1,0.2,KJ Martin,2
82,2022-23,3.1,1.6,0.4,0.1,0.1,0.3,KJ Martin,3
76,2022-23,3.1,1.4,0.3,0.1,0.1,0.3,KJ Martin,4
22,2022-23,0.7,0.1,0.0,0.2,0.0,0.0,Garrison Mathews,1
48,2022-23,2.6,0.6,0.2,0.2,0.0,0.1,Garrison Mathews,2
23,2022-23,1.4,0.6,0.2,0.0,0.0,0.2,Garrison Mathews,3
47,2022-23,1.8,0.6,0.3,0.2,0.0,0.2,Garrison Mathews,4
78,2022-23,3.4,0.9,0.3,0.1,0.0,0.5,Bennedict Mathurin,1
76,2022-23,5.3,1.2,0.6,0.1,0.0,0.5,Bennedict Mathurin,2
76,2022-23,3.2,0.9,0.3,0.2,0.1,0.6,Bennedict Mathurin,3
71,2022-23,5.3,1.2,0.3,0.2,0.1,0.5,Bennedict Mathurin,4
42,2022-23,0.7,0.6,0.2,0.1,0.1,0.1,Wesley Matthews,1
41,2022-23,1.3,0.5,0.1,0.2,0.0,0.1,Wesley Matthews,2
43,2022-23,0.9,0.6,0.1,0.0,0.1,0.1,Wesley Matthews,3
44,2022-23,1.3,0.9,0.4,0.1,0.1,0.1,Wesley Matthews,4
60,2022-23,4.6,0.7,1.0,0.2,0.0,0.4,Tyrese Maxey,1
60,2022-23,5.5,0.7,0.9,0.2,0.0,0.3,Tyrese Maxey,2
59,2022-23,5.6,0.8,1.0,0.3,0.0,0.4,Tyrese Maxey,3
56,2022-23,5.0,0.8,0.7,0.2,0.0,0.3,Tyrese Maxey,4
6,2022-23,4.2,0.3,1.5,0.0,0.0,0.2,Skylar Mays,1
6,2022-23,5.3,1.5,2.8,0.3,0.2,0.7,Skylar Mays,2
6,2022-23,3.0,0.7,2.7,0.7,0.0,0.7,Skylar Mays,3
5,2022-23,3.4,0.8,1.6,0.0,0.0,0.2,Skylar Mays,4
40,2022-23,0.5,0.1,0.4,0.1,0.0,0.1,Miles McBride,1
51,2022-23,1.2,0.4,0.3,0.3,0.0,0.2,Miles McBride,2
36,2022-23,1.0,0.2,0.2,0.0,0.1,0.2,Miles McBride,3
54,2022-23,2.0,0.3,0.6,0.3,0.0,0.1,Miles McBride,4
75,2022-23,4.9,1.2,1.8,0.2,0.1,0.6,CJ McCollum,1
75,2022-23,5.6,1.0,1.1,0.2,0.1,0.7,CJ McCollum,2
75,2022-23,5.5,1.1,1.5,0.3,0.1,0.5,CJ McCollum,3
72,2022-23,4.9,1.1,1.4,0.2,0.1,0.6,CJ McCollum,4
73,2022-23,2.2,0.6,1.1,0.3,0.1,0.5,T.J. McConnell,1
73,2022-23,2.7,1.0,1.8,0.3,0.0,0.5,T.J. McConnell,2
71,2022-23,1.7,0.6,1.0,0.2,0.0,0.4,T.J. McConnell,3
72,2022-23,2.4,1.0,1.7,0.3,0.0,0.6,T.J. McConnell,4
79,2022-23,3.5,1.2,0.5,0.3,0.2,0.4,Jaden McDaniels,1
78,2022-23,2.9,0.9,0.4,0.3,0.3,0.3,Jaden McDaniels,2
78,2022-23,3.2,0.9,0.4,0.2,0.2,0.3,Jaden McDaniels,3
75,2022-23,2.5,0.9,0.5,0.2,0.2,0.3,Jaden McDaniels,4
80,2022-23,2.5,1.2,0.5,0.2,0.1,0.3,Jalen McDaniels,1
76,2022-23,2.4,0.9,0.4,0.3,0.1,0.2,Jalen McDaniels,2
79,2022-23,2.5,1.1,0.4,0.3,0.1,0.4,Jalen McDaniels,3
74,2022-23,2.4,1.1,0.3,0.3,0.1,0.3,Jalen McDaniels,4
64,2022-23,2.8,0.5,0.4,0.0,0.0,0.2,Doug McDermott,1
64,2022-23,3.1,0.8,0.5,0.0,0.1,0.4,Doug McDermott,2
59,2022-23,1.9,0.4,0.3,0.1,0.0,0.2,Doug McDermott,3
55,2022-23,2.8,0.5,0.3,0.1,0.0,0.2,Doug McDermott,4
22,2022-23,2.2,1.5,0.2,0.1,0.3,0.4,JaVale McGee,1
29,2022-23,2.3,1.2,0.1,0.0,0.2,0.5,JaVale McGee,2
17,2022-23,1.3,1.1,0.1,0.1,0.5,0.4,JaVale McGee,3
16,2022-23,2.8,1.1,0.1,0.0,0.4,0.3,JaVale McGee,4
34,2022-23,1.2,0.6,0.2,0.1,0.0,0.2,Bryce McGowens,1
38,2022-23,2.4,0.9,0.4,0.1,0.1,0.4,Bryce McGowens,2
31,2022-23,1.3,0.6,0.5,0.1,0.0,0.2,Bryce McGowens,3
43,2022-23,1.7,0.5,0.5,0.1,0.0,0.3,Bryce McGowens,4
43,2022-23,0.8,0.4,1.2,0.2,0.0,0.2,Jordan McLaughlin,1
40,2022-23,1.0,0.4,0.8,0.2,0.1,0.1,Jordan McLaughlin,2
38,2022-23,1.5,0.5,0.9,0.2,0.0,0.4,Jordan McLaughlin,3
32,2022-23,0.8,0.3,0.9,0.2,0.0,0.1,Jordan McLaughlin,4
77,2022-23,2.9,1.0,0.9,0.4,0.2,0.4,De'Anthony Melton,1
77,2022-23,2.0,0.9,0.6,0.4,0.1,0.3,De'Anthony Melton,2
77,2022-23,2.9,1.1,0.6,0.5,0.1,0.4,De'Anthony Melton,3
66,2022-23,2.4,1.0,0.5,0.5,0.2,0.3,De'Anthony Melton,4
2,2022-23,2.5,1.5,1.0,0.5,0.0,0.0,Sam Merrill,2
2,2022-23,4.0,1.5,0.0,0.5,0.0,0.0,Sam Merrill,3
5,2022-23,2.4,0.6,0.6,0.4,0.0,0.0,Sam Merrill,4
55,2022-23,1.2,0.7,0.1,0.0,0.1,0.2,Chimezie Metu,1
53,2022-23,2.1,1.4,0.2,0.2,0.1,0.2,Chimezie Metu,2
44,2022-23,1.2,0.7,0.2,0.0,0.0,0.0,Chimezie Metu,3
53,2022-23,1.7,1.0,0.2,0.2,0.2,0.2,Chimezie Metu,4
33,2022-23,4.1,1.2,1.2,0.2,0.0,0.4,Khris Middleton,1
32,2022-23,4.5,1.1,1.3,0.3,0.1,0.8,Khris Middleton,2
31,2022-23,3.7,1.2,1.3,0.2,0.1,0.7,Khris Middleton,3
26,2022-23,3.8,1.0,1.7,0.2,0.0,0.5,Khris Middleton,4
21,2022-23,1.6,0.5,0.8,0.1,0.0,0.2,Patty Mills,1
37,2022-23,2.7,0.4,0.6,0.2,0.1,0.4,Patty Mills,2
17,2022-23,2.9,0.5,0.4,0.1,0.1,0.3,Patty Mills,3
25,2022-23,2.6,0.4,0.4,0.2,0.0,0.2,Patty Mills,4
68,2022-23,1.7,0.7,0.7,0.0,0.1,0.3,Shake Milton,1
70,2022-23,2.8,0.8,1.0,0.1,0.1,0.4,Shake Milton,2
70,2022-23,2.0,0.5,0.7,0.1,0.0,0.3,Shake Milton,3
68,2022-23,2.7,0.7,0.9,0.1,0.0,0.4,Shake Milton,4
4,2022-23,0.5,0.5,0.0,0.2,0.0,0.0,Justin Minaya,1
4,2022-23,0.5,0.5,0.2,0.0,0.8,0.2,Justin Minaya,2
3,2022-23,1.7,1.3,0.7,0.3,0.0,0.0,Justin Minaya,3
4,2022-23,2.0,1.8,0.2,0.0,0.5,0.8,Justin Minaya,4
3,2022-23,0.7,1.0,0.0,0.0,0.0,0.3,Josh Minott,1
2,2022-23,4.0,2.0,0.0,0.5,1.0,0.5,Josh Minott,2
3,2022-23,2.0,1.0,0.0,0.0,0.0,0.3,Josh Minott,3
15,2022-23,2.0,1.0,0.3,0.2,0.3,0.0,Josh Minott,4
80,2022-23,1.5,0.4,0.7,0.2,0.0,0.2,Davion Mitchell,1
76,2022-23,1.4,0.3,0.5,0.1,0.0,0.2,Davion Mitchell,2
79,2022-23,1.6,0.3,0.7,0.2,0.1,0.2,Davion Mitchell,3
68,2022-23,1.3,0.3,0.5,0.1,0.1,0.2,Davion Mitchell,4
68,2022-23,7.6,0.8,1.3,0.5,0.1,0.9,Donovan Mitchell,1
68,2022-23,6.2,1.0,1.1,0.4,0.1,0.6,Donovan Mitchell,2
68,2022-23,7.4,1.1,1.1,0.3,0.1,0.7,Donovan Mitchell,3
60,2022-23,7.5,1.5,1.0,0.3,0.1,0.6,Donovan Mitchell,4
79,2022-23,4.3,2.5,1.0,0.2,0.3,0.6,Evan Mobley,1
78,2022-23,3.8,2.2,0.7,0.2,0.4,0.5,Evan Mobley,2
78,2022-23,4.2,2.3,0.6,0.2,0.4,0.4,Evan Mobley,3
76,2022-23,4.0,2.0,0.6,0.1,0.4,0.4,Evan Mobley,4
1,2022-23,2.0,0.0,1.0,0.0,1.0,0.0,Isaiah Mobley,1
2,2022-23,4.5,0.5,0.5,1.0,0.0,0.0,Isaiah Mobley,2
2,2022-23,2.0,1.5,0.5,0.0,0.0,0.0,Isaiah Mobley,3
12,2022-23,1.3,1.3,0.0,0.2,0.2,0.1,Isaiah Mobley,4
77,2022-23,2.6,0.5,0.8,0.1,0.1,0.4,Malik Monk,1
76,2022-23,3.9,0.8,1.2,0.2,0.0,0.6,Malik Monk,2
76,2022-23,3.0,0.5,0.9,0.1,0.1,0.3,Malik Monk,3
72,2022-23,4.1,0.8,1.0,0.3,0.1,0.6,Malik Monk,4
39,2022-23,1.3,0.6,0.4,0.1,0.1,0.1,Moses Moody,1
47,2022-23,1.6,0.6,0.3,0.1,0.0,0.2,Moses Moody,2
37,2022-23,1.6,0.6,0.2,0.1,0.0,0.4,Moses Moody,3
48,2022-23,2.4,0.6,0.3,0.1,0.0,0.2,Moses Moody,4
6,2022-23,0.3,0.3,0.7,0.2,0.2,0.3,Wendell Moore Jr.,1
8,2022-23,0.5,0.2,0.2,0.2,0.0,0.0,Wendell Moore Jr.,2
9,2022-23,2.2,0.8,0.1,0.1,0.1,0.3,Wendell Moore Jr.,3
20,2022-23,0.8,0.4,0.6,0.2,0.2,0.2,Wendell Moore Jr.,4
61,2022-23,7.3,2.0,2.4,0.4,0.1,1.0,Ja Morant,1
61,2022-23,5.6,1.2,1.7,0.2,0.0,0.8,Ja Morant,2
60,2022-23,9.3,1.7,2.9,0.4,0.1,1.1,Ja Morant,3
49,2022-23,5.0,1.3,1.3,0.2,0.1,0.6,Ja Morant,4
20,2022-23,2.0,1.3,0.2,0.2,0.0,0.2,Markieff Morris,1
25,2022-23,1.9,0.8,0.5,0.2,0.1,0.3,Markieff Morris,2
12,2022-23,2.3,1.3,0.4,0.0,0.0,0.0,Markieff Morris,3
14,2022-23,1.2,0.6,0.6,0.1,0.1,0.4,Markieff Morris,4
62,2022-23,3.0,0.9,1.7,0.2,0.1,0.2,Monte Morris,1
62,2022-23,2.5,0.9,1.2,0.2,0.0,0.2,Monte Morris,2
61,2022-23,3.0,1.0,1.5,0.2,0.1,0.3,Monte Morris,3
54,2022-23,2.1,0.8,1.0,0.2,0.1,0.3,Monte Morris,4
65,2022-23,4.1,1.4,0.6,0.2,0.1,0.2,Marcus Morris Sr.,1
64,2022-23,1.8,0.8,0.4,0.2,0.0,0.3,Marcus Morris Sr.,2
61,2022-23,4.3,1.3,0.6,0.3,0.2,0.3,Marcus Morris Sr.,3
41,2022-23,1.8,0.9,0.2,0.1,0.0,0.1,Marcus Morris Sr.,4
79,2022-23,4.1,0.8,0.4,0.3,0.2,0.2,Trey Murphy III,1
78,2022-23,2.9,0.8,0.3,0.3,0.1,0.2,Trey Murphy III,2
78,2022-23,4.1,1.1,0.4,0.3,0.2,0.3,Trey Murphy III,3
74,2022-23,3.7,0.9,0.3,0.3,0.1,0.2,Trey Murphy III,4
74,2022-23,4.8,1.2,1.6,0.3,0.0,0.5,Dejounte Murray,1
73,2022-23,5.9,1.4,1.7,0.4,0.0,0.6,Dejounte Murray,2
73,2022-23,4.3,1.1,1.2,0.5,0.1,0.4,Dejounte Murray,3
73,2022-23,5.5,1.4,1.5,0.3,0.1,0.6,Dejounte Murray,4
65,2022-23,5.5,1.3,1.8,0.3,0.0,0.6,Jamal Murray,1
65,2022-23,5.0,0.8,1.3,0.2,0.1,0.6,Jamal Murray,2
64,2022-23,5.2,0.9,1.8,0.3,0.1,0.6,Jamal Murray,3
56,2022-23,4.9,1.1,1.5,0.2,0.1,0.5,Jamal Murray,4
80,2022-23,3.6,1.4,0.4,0.3,0.1,0.2,Keegan Murray,1
79,2022-23,2.9,1.1,0.4,0.2,0.2,0.2,Keegan Murray,2
79,2022-23,3.8,1.1,0.4,0.2,0.1,0.2,Keegan Murray,3
69,2022-23,2.2,1.2,0.2,0.2,0.1,0.2,Keegan Murray,4
46,2022-23,2.2,1.1,0.2,0.0,0.1,0.1,Mike Muscala,1
52,2022-23,1.5,0.9,0.2,0.1,0.1,0.1,Mike Muscala,2
53,2022-23,2.5,1.2,0.2,0.1,0.1,0.1,Mike Muscala,3
49,2022-23,1.4,0.9,0.3,0.1,0.2,0.1,Mike Muscala,4
11,2022-23,3.6,0.8,0.7,0.5,0.2,0.5,Svi Mykhailiuk,1
15,2022-23,3.8,0.8,0.5,0.1,0.0,0.3,Svi Mykhailiuk,2
14,2022-23,2.6,1.0,1.1,0.1,0.1,0.5,Svi Mykhailiuk,3
31,2022-23,2.9,0.6,0.7,0.2,0.0,0.2,Svi Mykhailiuk,4
65,2022-23,1.5,1.2,0.5,0.2,0.1,0.2,Larry Nance Jr.,1
64,2022-23,1.6,1.6,0.5,0.2,0.1,0.2,Larry Nance Jr.,2
64,2022-23,1.4,1.0,0.5,0.2,0.1,0.2,Larry Nance Jr.,3
53,2022-23,2.6,2.0,0.4,0.3,0.2,0.2,Larry Nance Jr.,4
74,2022-23,2.2,0.6,1.3,0.3,0.0,0.4,Andrew Nembhard,1
75,2022-23,2.5,0.7,1.0,0.2,0.1,0.3,Andrew Nembhard,2
73,2022-23,2.5,0.7,1.3,0.2,0.0,0.4,Andrew Nembhard,3
68,2022-23,2.4,0.7,1.1,0.2,0.1,0.6,Andrew Nembhard,4
73,2022-23,2.8,1.1,0.3,0.1,0.1,0.3,Aaron Nesmith,1
72,2022-23,2.4,0.7,0.3,0.2,0.1,0.3,Aaron Nesmith,2
73,2022-23,2.8,1.1,0.4,0.2,0.1,0.3,Aaron Nesmith,3
62,2022-23,2.6,0.9,0.4,0.2,0.2,0.1,Aaron Nesmith,4
78,2022-23,1.5,0.5,0.2,0.1,0.0,0.1,Georges Niang,1
76,2022-23,1.9,0.7,0.3,0.1,0.0,0.2,Georges Niang,2
76,2022-23,2.3,0.5,0.2,0.1,0.1,0.1,Georges Niang,3
73,2022-23,2.6,0.7,0.3,0.1,0.1,0.2,Georges Niang,4
43,2022-23,1.1,0.4,0.6,0.1,0.0,0.4,Daishen Nix,1
48,2022-23,1.0,0.5,0.9,0.2,0.0,0.4,Daishen Nix,2
38,2022-23,1.2,0.5,0.7,0.1,0.1,0.4,Daishen Nix,3
