GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period
48,2022-23,1.7,0.8,0.9,0.2,0.0,0.7,Daishen Nix,4
39,2022-23,0.8,0.6,0.1,0.1,0.1,0.1,Zeke Nnaji,1
40,2022-23,2.4,1.2,0.2,0.1,0.2,0.1,Zeke Nnaji,2
35,2022-23,1.2,0.5,0.1,0.1,0.2,0.1,Zeke Nnaji,3
49,2022-23,2.2,1.0,0.1,0.1,0.1,0.3,Zeke Nnaji,4
28,2022-23,1.1,0.2,0.5,0.1,0.1,0.2,Frank Ntilikina,1
35,2022-23,1.3,0.7,0.4,0.1,0.0,0.2,Frank Ntilikina,2
31,2022-23,0.6,0.4,0.5,0.1,0.1,0.3,Frank Ntilikina,3
37,2022-23,1.0,0.6,0.4,0.1,0.1,0.2,Frank Ntilikina,4
52,2022-23,4.1,2.3,0.9,0.2,0.2,0.4,Jusuf Nurkic,1
51,2022-23,3.4,2.3,0.8,0.4,0.3,0.7,Jusuf Nurkic,2
51,2022-23,3.1,2.4,0.7,0.2,0.2,0.6,Jusuf Nurkic,3
45,2022-23,3.2,2.4,0.6,0.1,0.2,0.6,Jusuf Nurkic,4
54,2022-23,2.6,1.1,0.3,0.1,0.0,0.2,Jordan Nwora,1
52,2022-23,2.6,1.2,0.6,0.1,0.1,0.3,Jordan Nwora,2
49,2022-23,2.5,1.1,0.5,0.1,0.1,0.3,Jordan Nwora,3
54,2022-23,2.7,1.0,0.3,0.1,0.1,0.4,Jordan Nwora,4
74,2022-23,3.1,1.1,0.9,0.2,0.1,0.3,Royce O'Neale,1
76,2022-23,2.3,1.4,1.0,0.2,0.1,0.5,Royce O'Neale,2
76,2022-23,2.0,1.1,1.0,0.2,0.3,0.3,Royce O'Neale,3
71,2022-23,1.6,1.4,1.0,0.3,0.2,0.4,Royce O'Neale,4
21,2022-23,1.5,1.5,0.5,0.3,0.2,0.3,Chuma Okeke,1
23,2022-23,1.0,0.9,0.5,0.2,0.0,0.2,Chuma Okeke,2
20,2022-23,1.5,1.3,0.4,0.2,0.2,0.2,Chuma Okeke,3
21,2022-23,2.0,0.9,0.4,0.2,0.1,0.1,Chuma Okeke,4
55,2022-23,2.1,0.8,0.4,0.2,0.1,0.2,Josh Okogie,1
65,2022-23,2.6,1.2,0.6,0.3,0.1,0.2,Josh Okogie,2
51,2022-23,2.1,1.1,0.5,0.2,0.2,0.3,Josh Okogie,3
56,2022-23,2.4,1.4,0.4,0.3,0.2,0.4,Josh Okogie,4
80,2022-23,1.8,1.6,0.2,0.2,0.3,0.2,Onyeka Okongwu,1
80,2022-23,3.3,1.9,0.4,0.2,0.3,0.3,Onyeka Okongwu,2
80,2022-23,2.2,1.7,0.2,0.2,0.3,0.3,Onyeka Okongwu,3
77,2022-23,2.6,2.0,0.2,0.1,0.4,0.2,Onyeka Okongwu,4
67,2022-23,2.0,0.8,0.4,0.2,0.1,0.2,Isaac Okoro,1
73,2022-23,1.6,0.6,0.3,0.2,0.1,0.1,Isaac Okoro,2
69,2022-23,2.1,0.7,0.4,0.3,0.1,0.1,Isaac Okoro,3
60,2022-23,1.5,0.8,0.2,0.2,0.2,0.2,Isaac Okoro,4
41,2022-23,2.3,0.4,0.6,0.3,0.0,0.6,Victor Oladipo,1
42,2022-23,2.6,1.0,1.1,0.4,0.1,0.6,Victor Oladipo,2
42,2022-23,2.1,0.7,0.8,0.1,0.0,0.4,Victor Oladipo,3
41,2022-23,3.8,1.0,1.0,0.6,0.1,0.5,Victor Oladipo,4
68,2022-23,2.9,1.8,1.1,0.2,0.1,0.9,Kelly Olynyk,1
68,2022-23,3.2,1.5,0.9,0.3,0.1,0.7,Kelly Olynyk,2
68,2022-23,3.4,1.4,1.1,0.2,0.3,0.4,Kelly Olynyk,3
59,2022-23,3.2,1.7,0.7,0.2,0.1,0.6,Kelly Olynyk,4
25,2022-23,2.2,0.8,0.2,0.2,0.0,0.2,Eugene Omoruyi,1
32,2022-23,2.5,0.9,0.2,0.2,0.0,0.4,Eugene Omoruyi,2
26,2022-23,2.9,1.2,0.3,0.3,0.1,0.3,Eugene Omoruyi,3
33,2022-23,2.0,0.9,0.2,0.2,0.0,0.3,Eugene Omoruyi,4
66,2022-23,1.9,0.6,0.2,0.1,0.0,0.2,Cedi Osman,1
75,2022-23,3.1,0.9,0.7,0.2,0.0,0.2,Cedi Osman,2
63,2022-23,2.3,0.6,0.3,0.1,0.0,0.3,Cedi Osman,3
54,2022-23,3.0,0.7,0.5,0.1,0.1,0.2,Cedi Osman,4
48,2022-23,5.1,1.4,0.3,0.4,0.1,0.4,Kelly Oubre Jr.,1
48,2022-23,5.9,1.0,0.5,0.3,0.1,0.3,Kelly Oubre Jr.,2
46,2022-23,5.3,1.2,0.2,0.4,0.1,0.2,Kelly Oubre Jr.,3
43,2022-23,4.3,1.7,0.2,0.4,0.2,0.3,Kelly Oubre Jr.,4
59,2022-23,2.9,0.9,2.4,0.5,0.0,0.5,Chris Paul,1
59,2022-23,3.7,1.1,2.4,0.3,0.2,0.5,Chris Paul,2
57,2022-23,4.0,1.1,2.4,0.4,0.1,0.5,Chris Paul,3
49,2022-23,3.9,1.3,2.0,0.4,0.1,0.5,Chris Paul,4
48,2022-23,2.7,0.6,1.0,0.3,0.0,0.5,Cameron Payne,1
46,2022-23,2.5,0.5,1.2,0.2,0.1,0.5,Cameron Payne,2
44,2022-23,2.4,0.5,1.4,0.1,0.0,0.3,Cameron Payne,3
40,2022-23,3.4,0.8,1.2,0.2,0.1,0.5,Cameron Payne,4
21,2022-23,1.2,0.6,0.3,0.4,0.1,0.1,Gary Payton II,1
21,2022-23,1.3,0.7,0.3,0.3,0.0,0.3,Gary Payton II,2
21,2022-23,0.7,1.0,0.4,0.2,0.0,0.2,Gary Payton II,3
21,2022-23,1.6,1.0,0.5,0.1,0.1,0.1,Gary Payton II,4
79,2022-23,2.8,2.3,0.9,0.2,0.2,0.3,Mason Plumlee,1
77,2022-23,2.5,2.0,0.8,0.1,0.1,0.4,Mason Plumlee,2
78,2022-23,2.9,2.5,0.9,0.1,0.2,0.4,Mason Plumlee,3
75,2022-23,2.7,2.1,0.6,0.1,0.1,0.3,Mason Plumlee,4
72,2022-23,3.6,2.3,0.7,0.3,0.4,0.5,Jakob Poeltl,1
72,2022-23,2.9,2.4,0.7,0.2,0.2,0.4,Jakob Poeltl,2
70,2022-23,3.6,2.6,0.7,0.3,0.3,0.5,Jakob Poeltl,3
60,2022-23,2.8,2.1,0.7,0.2,0.3,0.4,Jakob Poeltl,4
33,2022-23,2.5,1.9,0.7,0.2,0.5,0.6,Aleksej Pokusevski,1
31,2022-23,2.2,1.0,0.4,0.1,0.2,0.3,Aleksej Pokusevski,2
28,2022-23,2.9,1.4,0.5,0.1,0.4,0.3,Aleksej Pokusevski,3
21,2022-23,1.8,1.1,0.5,0.3,0.4,0.3,Aleksej Pokusevski,4
82,2022-23,4.7,0.6,1.2,0.2,0.1,0.6,Jordan Poole,1
82,2022-23,5.3,0.8,1.3,0.2,0.0,1.1,Jordan Poole,2
82,2022-23,5.4,0.5,1.0,0.2,0.1,0.7,Jordan Poole,3
80,2022-23,5.1,0.9,1.0,0.2,0.1,0.7,Jordan Poole,4
62,2022-23,5.2,1.7,0.4,0.1,0.1,0.2,Michael Porter Jr.,1
62,2022-23,4.3,1.5,0.3,0.1,0.1,0.4,Michael Porter Jr.,2
62,2022-23,5.5,1.5,0.3,0.2,0.2,0.4,Michael Porter Jr.,3
52,2022-23,2.8,1.0,0.1,0.1,0.2,0.2,Michael Porter Jr.,4
7,2022-23,0.3,0.6,0.3,0.0,0.0,0.1,Otto Porter Jr.,1
8,2022-23,2.4,0.9,0.1,0.5,0.0,0.0,Otto Porter Jr.,2
6,2022-23,1.5,0.7,0.5,0.5,0.0,0.0,Otto Porter Jr.,3
7,2022-23,2.0,0.6,0.3,0.6,0.0,0.4,Otto Porter Jr.,4
70,2022-23,4.8,2.8,0.5,0.1,0.0,0.5,Bobby Portis,1
70,2022-23,3.4,2.6,0.3,0.1,0.1,0.3,Bobby Portis,2
70,2022-23,3.7,2.6,0.4,0.2,0.1,0.2,Bobby Portis,3
64,2022-23,2.1,1.6,0.2,0.1,0.0,0.2,Bobby Portis,4
65,2022-23,8.0,2.4,0.7,0.2,0.6,0.6,Kristaps Porzingis,1
65,2022-23,4.9,1.6,0.7,0.2,0.2,0.6,Kristaps Porzingis,2
65,2022-23,5.8,2.6,0.8,0.3,0.5,0.6,Kristaps Porzingis,3
59,2022-23,4.8,1.9,0.6,0.1,0.4,0.4,Kristaps Porzingis,4
1,2022-23,0.0,4.0,0.0,0.0,0.0,1.0,Micah Potter,1
2,2022-23,3.0,1.5,0.0,0.0,0.0,0.0,Micah Potter,2
1,2022-23,0.0,2.0,0.0,1.0,0.0,0.0,Micah Potter,3
7,2022-23,2.6,1.0,0.6,0.0,0.0,0.1,Micah Potter,4
72,2022-23,1.9,1.2,0.3,0.2,0.1,0.2,Dwight Powell,1
66,2022-23,1.7,1.2,0.3,0.2,0.1,0.3,Dwight Powell,2
71,2022-23,2.3,1.2,0.2,0.2,0.1,0.3,Dwight Powell,3
56,2022-23,1.6,1.1,0.2,0.2,0.1,0.2,Dwight Powell,4
60,2022-23,3.2,0.7,0.2,0.2,0.1,0.3,Norman Powell,1
60,2022-23,5.2,0.9,0.6,0.2,0.0,0.5,Norman Powell,2
58,2022-23,3.2,0.5,0.4,0.2,0.1,0.3,Norman Powell,3
56,2022-23,5.7,0.9,0.7,0.2,0.1,0.5,Norman Powell,4
4,2022-23,1.2,1.2,1.2,0.2,0.0,0.8,Joshua Primo,1
4,2022-23,2.0,0.8,1.2,0.0,0.0,0.5,Joshua Primo,2
4,2022-23,2.8,0.8,0.8,0.0,0.5,0.5,Joshua Primo,3
4,2022-23,1.0,0.5,1.2,0.0,0.0,1.0,Joshua Primo,4
54,2022-23,2.2,0.6,0.4,0.1,0.0,0.2,Taurean Prince,1
53,2022-23,2.6,0.6,0.5,0.2,0.1,0.5,Taurean Prince,2
53,2022-23,2.3,0.7,0.3,0.1,0.1,0.4,Taurean Prince,3
44,2022-23,2.5,0.7,0.5,0.2,0.0,0.3,Taurean Prince,4
28,2022-23,1.8,0.5,0.3,0.0,0.0,0.1,Payton Pritchard,1
28,2022-23,2.3,0.8,0.5,0.1,0.0,0.2,Payton Pritchard,2
27,2022-23,1.6,0.8,0.4,0.2,0.0,0.3,Payton Pritchard,3
41,2022-23,2.7,0.8,0.8,0.2,0.0,0.6,Payton Pritchard,4
3,2022-23,0.0,1.0,0.3,0.0,0.0,0.3,Trevelin Queen,1
2,2022-23,0.0,2.0,0.5,0.5,1.0,0.5,Trevelin Queen,2
2,2022-23,2.5,0.5,0.0,0.0,0.0,0.5,Trevelin Queen,3
5,2022-23,3.2,1.8,0.8,0.2,0.6,0.8,Trevelin Queen,4
4,2022-23,0.0,0.8,0.2,0.0,0.0,0.0,Neemias Queta,1
4,2022-23,2.5,1.2,0.0,0.0,0.2,0.0,Neemias Queta,2
1,2022-23,0.0,0.0,0.0,0.0,0.0,0.0,Neemias Queta,3
3,2022-23,0.7,1.0,0.0,0.0,0.3,0.3,Neemias Queta,4
81,2022-23,3.0,1.1,0.8,0.2,0.0,0.2,Immanuel Quickley,1
81,2022-23,4.2,1.0,0.9,0.3,0.0,0.4,Immanuel Quickley,2
79,2022-23,3.4,0.8,0.7,0.2,0.0,0.3,Immanuel Quickley,3
79,2022-23,4.3,1.3,1.0,0.4,0.1,0.3,Immanuel Quickley,4
4,2022-23,2.5,0.8,0.5,0.2,0.0,1.2,Lester Quinones,4
77,2022-23,9.1,3.3,1.1,0.2,0.0,0.8,Julius Randle,1
77,2022-23,4.9,1.8,0.7,0.1,0.1,0.5,Julius Randle,2
76,2022-23,6.8,2.9,1.5,0.2,0.1,0.9,Julius Randle,3
69,2022-23,4.5,2.0,0.8,0.2,0.1,0.7,Julius Randle,4
64,2022-23,3.0,0.8,0.7,0.1,0.0,0.2,Austin Reaves,1
64,2022-23,3.8,0.9,1.0,0.2,0.1,0.4,Austin Reaves,2
63,2022-23,2.9,0.5,0.9,0.1,0.0,0.4,Austin Reaves,3
61,2022-23,3.4,0.8,0.9,0.1,0.1,0.5,Austin Reaves,4
37,2022-23,2.6,0.6,0.4,0.2,0.1,0.3,Cam Reddish,1
39,2022-23,2.8,0.6,0.4,0.2,0.1,0.2,Cam Reddish,2
36,2022-23,2.2,0.5,0.4,0.2,0.1,0.4,Cam Reddish,3
34,2022-23,2.9,0.6,0.4,0.3,0.1,0.4,Cam Reddish,4
31,2022-23,1.5,1.0,0.1,0.1,0.1,0.2,Paul Reed,1
54,2022-23,1.5,1.7,0.2,0.4,0.4,0.2,Paul Reed,2
29,2022-23,1.1,1.0,0.1,0.3,0.1,0.2,Paul Reed,3
55,2022-23,2.3,1.9,0.2,0.3,0.4,0.3,Paul Reed,4
59,2022-23,3.5,1.3,0.4,0.2,0.2,0.3,Naz Reid,1
58,2022-23,3.7,1.7,0.3,0.2,0.3,0.4,Naz Reid,2
63,2022-23,2.9,1.3,0.3,0.2,0.2,0.5,Naz Reid,3
49,2022-23,3.4,1.6,0.4,0.2,0.3,0.4,Naz Reid,4
5,2022-23,0.8,1.2,0.0,0.2,0.0,0.0,Jared Rhoden,1
10,2022-23,2.3,1.9,0.2,0.2,0.1,0.3,Jared Rhoden,2
8,2022-23,0.4,0.4,0.0,0.1,0.0,0.0,Jared Rhoden,3
12,2022-23,1.2,0.8,0.2,0.0,0.0,0.0,Jared Rhoden,4
60,2022-23,2.6,1.8,0.1,0.0,0.2,0.3,Nick Richards,1
60,2022-23,2.2,1.8,0.2,0.0,0.4,0.2,Nick Richards,2
59,2022-23,2.2,1.7,0.2,0.0,0.3,0.2,Nick Richards,3
59,2022-23,2.0,1.7,0.1,0.1,0.3,0.3,Nick Richards,4
65,2022-23,2.8,0.6,0.7,0.2,0.1,0.3,Josh Richardson,1
64,2022-23,3.0,0.9,0.6,0.3,0.1,0.3,Josh Richardson,2
65,2022-23,2.4,0.7,0.9,0.3,0.1,0.3,Josh Richardson,3
62,2022-23,2.0,0.6,0.5,0.3,0.0,0.5,Josh Richardson,4
35,2022-23,1.4,0.5,0.3,0.1,0.0,0.2,Duncan Robinson,1
34,2022-23,3.0,0.9,0.4,0.1,0.0,0.2,Duncan Robinson,2
28,2022-23,1.2,0.2,0.1,0.0,0.0,0.2,Duncan Robinson,3
36,2022-23,2.3,0.4,0.5,0.2,0.0,0.2,Duncan Robinson,4
59,2022-23,2.5,2.7,0.3,0.3,0.5,0.2,Mitchell Robinson,1
58,2022-23,1.7,2.3,0.3,0.2,0.5,0.2,Mitchell Robinson,2
57,2022-23,1.8,2.5,0.2,0.2,0.4,0.2,Mitchell Robinson,3
44,2022-23,1.8,2.5,0.2,0.2,0.5,0.1,Mitchell Robinson,4
26,2022-23,1.0,1.2,0.2,0.2,0.1,0.2,Orlando Robinson,1
24,2022-23,1.7,1.7,0.2,0.1,0.2,0.2,Orlando Robinson,2
25,2022-23,1.0,0.9,0.2,0.0,0.1,0.1,Orlando Robinson,3
21,2022-23,1.1,1.5,0.5,0.1,0.1,0.1,Orlando Robinson,4
34,2022-23,2.0,1.3,0.2,0.1,0.1,0.1,Jeremiah Robinson-Earl,1
39,2022-23,2.0,1.3,0.3,0.2,0.1,0.1,Jeremiah Robinson-Earl,2
39,2022-23,2.0,1.1,0.3,0.2,0.1,0.1,Jeremiah Robinson-Earl,3
34,2022-23,2.0,1.3,0.3,0.2,0.1,0.2,Jeremiah Robinson-Earl,4
47,2022-23,1.8,0.6,0.3,0.2,0.1,0.2,David Roddy,1
65,2022-23,2.3,0.9,0.4,0.2,0.1,0.3,David Roddy,2
49,2022-23,1.3,0.8,0.2,0.1,0.1,0.3,David Roddy,3
63,2022-23,2.7,1.1,0.2,0.1,0.1,0.3,David Roddy,4
1,2022-23,3.0,0.0,0.0,0.0,0.0,2.0,Ryan Rollins,1
2,2022-23,0.0,1.0,0.0,0.0,0.0,0.0,Ryan Rollins,2
2,2022-23,3.5,0.5,0.0,0.0,0.0,2.0,Ryan Rollins,3
11,2022-23,1.2,0.8,0.5,0.1,0.1,0.9,Ryan Rollins,4
24,2022-23,2.3,0.5,0.8,0.0,0.1,0.3,Derrick Rose,1
24,2022-23,1.7,0.5,0.3,0.0,0.0,0.2,Derrick Rose,2
19,2022-23,1.4,0.4,0.5,0.3,0.1,0.3,Derrick Rose,3
22,2022-23,1.4,0.4,0.4,0.0,0.0,0.3,Derrick Rose,4
63,2022-23,5.3,1.3,1.6,0.4,0.1,0.5,Terry Rozier,1
62,2022-23,4.5,0.9,1.2,0.2,0.1,0.6,Terry Rozier,2
61,2022-23,6.5,1.2,1.2,0.4,0.1,0.5,Terry Rozier,3
60,2022-23,5.2,0.8,1.2,0.2,0.0,0.6,Terry Rozier,4
33,2022-23,0.6,0.6,1.0,0.2,0.2,0.2,Ricky Rubio,1
33,2022-23,1.6,0.5,0.9,0.1,0.0,0.3,Ricky Rubio,2
30,2022-23,1.7,0.6,0.9,0.3,0.0,0.3,Ricky Rubio,3
24,2022-23,2.0,0.6,1.0,0.3,0.0,0.2,Ricky Rubio,4
71,2022-23,5.5,0.8,1.8,0.2,0.2,0.5,D'Angelo Russell,1
70,2022-23,4.4,0.7,1.6,0.3,0.1,0.8,D'Angelo Russell,2
69,2022-23,3.4,0.7,1.5,0.3,0.1,0.7,D'Angelo Russell,3
66,2022-23,5.1,0.9,1.4,0.3,0.1,0.7,D'Angelo Russell,4
8,2022-23,1.2,0.4,0.1,0.0,0.0,0.0,Matt Ryan,1
17,2022-23,1.6,0.5,0.1,0.1,0.1,0.3,Matt Ryan,2
15,2022-23,1.4,0.2,0.2,0.0,0.0,0.1,Matt Ryan,3
29,2022-23,2.2,0.4,0.3,0.1,0.0,0.0,Matt Ryan,4
79,2022-23,6.2,3.8,2.3,0.2,0.1,0.7,Domantas Sabonis,1
79,2022-23,4.9,3.2,1.7,0.2,0.1,0.8,Domantas Sabonis,2
78,2022-23,4.9,3.2,2.0,0.2,0.1,0.8,Domantas Sabonis,3
74,2022-23,3.3,2.3,1.4,0.1,0.1,0.5,Domantas Sabonis,4
7,2022-23,2.1,1.1,0.3,0.3,0.1,0.3,Luka Samanic,1
6,2022-23,3.0,1.5,0.5,0.3,0.2,0.7,Luka Samanic,2
6,2022-23,4.2,1.2,1.0,0.2,0.0,0.3,Luka Samanic,3
7,2022-23,1.6,0.9,0.6,0.1,0.0,0.3,Luka Samanic,4
44,2022-23,2.0,1.1,0.6,0.1,0.1,0.3,Dario Saric,1
46,2022-23,1.8,1.3,0.5,0.2,0.0,0.3,Dario Saric,2
31,2022-23,2.7,1.2,0.4,0.2,0.0,0.4,Dario Saric,3
41,2022-23,2.6,1.4,0.3,0.0,0.0,0.5,Dario Saric,4
4,2022-23,1.0,1.5,0.2,0.0,0.2,0.0,Olivier Sarr,1
5,2022-23,1.4,1.2,0.0,0.2,0.0,0.2,Olivier Sarr,2
5,2022-23,2.0,1.8,0.4,0.0,0.4,0.6,Olivier Sarr,3
7,2022-23,2.1,1.4,0.1,0.0,0.3,0.0,Olivier Sarr,4
19,2022-23,0.7,0.5,0.5,0.1,0.0,0.1,Admiral Schofield,1
28,2022-23,2.0,1.0,0.3,0.0,0.1,0.1,Admiral Schofield,2
21,2022-23,0.8,0.3,0.3,0.1,0.0,0.1,Admiral Schofield,3
30,2022-23,2.3,0.6,0.2,0.1,0.1,0.3,Admiral Schofield,4
66,2022-23,2.1,0.6,1.1,0.2,0.0,0.3,Dennis Schroder,1
66,2022-23,3.4,0.7,1.1,0.1,0.0,0.5,Dennis Schroder,2
65,2022-23,3.2,0.6,1.1,0.2,0.0,0.5,Dennis Schroder,3
63,2022-23,4.0,0.6,1.3,0.2,0.1,0.4,Dennis Schroder,4
5,2022-23,0.8,0.2,0.0,0.0,0.0,0.0,Dereon Seabron,4
75,2022-23,4.7,2.7,1.2,0.3,0.2,0.7,Alperen Sengun,1
75,2022-23,4.0,2.2,0.9,0.1,0.2,0.6,Alperen Sengun,2
75,2022-23,3.8,2.5,1.2,0.3,0.3,0.7,Alperen Sengun,3
63,2022-23,2.7,2.0,0.7,0.2,0.3,0.6,Alperen Sengun,4
48,2022-23,4.0,0.5,1.0,0.1,0.0,0.4,Collin Sexton,1
47,2022-23,3.9,0.7,0.6,0.3,0.0,0.6,Collin Sexton,2
46,2022-23,4.2,0.6,0.8,0.1,0.0,0.4,Collin Sexton,3
40,2022-23,2.9,0.5,0.6,0.2,0.0,0.5,Collin Sexton,4
36,2022-23,1.3,0.5,0.6,0.1,0.0,0.2,Landry Shamet,1
38,2022-23,2.7,0.5,0.7,0.2,0.0,0.2,Landry Shamet,2
38,2022-23,2.2,0.5,0.6,0.2,0.1,0.3,Landry Shamet,3
31,2022-23,3.5,0.4,0.7,0.3,0.1,0.4,Landry Shamet,4
31,2022-23,2.0,1.6,0.3,0.2,0.4,0.3,Day'Ron Sharpe,1
24,2022-23,1.8,2.1,0.3,0.1,0.2,0.6,Day'Ron Sharpe,2
28,2022-23,1.5,0.9,0.1,0.1,0.2,0.2,Day'Ron Sharpe,3
37,2022-23,2.2,2.0,0.5,0.1,0.2,0.3,Day'Ron Sharpe,4
79,2022-23,3.1,0.9,0.4,0.1,0.1,0.3,Shaedon Sharpe,1
76,2022-23,2.7,0.8,0.3,0.1,0.1,0.3,Shaedon Sharpe,2
74,2022-23,2.1,0.6,0.2,0.1,0.1,0.3,Shaedon Sharpe,3
74,2022-23,2.6,0.7,0.4,0.1,0.1,0.3,Shaedon Sharpe,4
71,2022-23,6.8,2.0,1.5,0.3,0.1,0.6,Pascal Siakam,1
71,2022-23,5.7,2.0,1.4,0.1,0.1,0.6,Pascal Siakam,2
71,2022-23,7.3,2.1,1.5,0.3,0.1,0.6,Pascal Siakam,3
68,2022-23,4.6,1.8,1.5,0.2,0.1,0.6,Pascal Siakam,4
42,2022-23,2.2,1.6,1.8,0.4,0.1,0.7,Ben Simmons,1
42,2022-23,2.0,2.0,1.8,0.4,0.1,0.4,Ben Simmons,2
39,2022-23,2.1,1.4,1.8,0.3,0.2,0.7,Ben Simmons,3
34,2022-23,1.0,1.6,1.1,0.3,0.2,0.7,Ben Simmons,4
62,2022-23,5.0,0.5,1.1,0.2,0.0,0.3,Anfernee Simons,1
62,2022-23,5.3,0.8,1.2,0.2,0.0,0.6,Anfernee Simons,2
62,2022-23,5.4,0.7,0.9,0.1,0.1,0.6,Anfernee Simons,3
58,2022-23,5.5,0.6,1.0,0.1,0.1,0.6,Anfernee Simons,4
28,2022-23,0.7,1.8,0.2,0.1,0.1,0.2,Jericho Sims,1
43,2022-23,1.3,1.8,0.2,0.1,0.2,0.2,Jericho Sims,2
32,2022-23,1.2,1.8,0.2,0.2,0.2,0.1,Jericho Sims,3
42,2022-23,1.6,1.3,0.1,0.0,0.2,0.2,Jericho Sims,4
61,2022-23,3.0,1.0,1.7,0.4,0.1,0.5,Marcus Smart,1
61,2022-23,3.1,0.9,1.7,0.4,0.1,0.7,Marcus Smart,2
60,2022-23,3.2,0.6,1.8,0.4,0.2,0.6,Marcus Smart,3
51,2022-23,2.4,0.7,1.2,0.3,0.0,0.6,Marcus Smart,4
5,2022-23,0.8,0.0,0.4,0.2,0.2,0.2,Dru Smith,1
6,2022-23,1.0,1.5,0.5,0.3,0.2,0.0,Dru Smith,2
6,2022-23,1.8,0.8,1.5,0.3,0.3,0.0,Dru Smith,3
14,2022-23,1.6,0.7,0.6,0.4,0.0,0.1,Dru Smith,4
15,2022-23,1.6,0.7,1.1,0.0,0.0,0.1,Ish Smith,1
19,2022-23,1.4,0.8,1.3,0.3,0.2,0.9,Ish Smith,2
16,2022-23,0.8,0.5,0.8,0.1,0.0,0.2,Ish Smith,3
41,2022-23,1.1,0.5,1.1,0.0,0.1,0.5,Ish Smith,4
